	Domain	Supergroup	Division	Subdivision	Class	Order	Family	Genus	Species
ASV_50196	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	NA
ASV_50197	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.
ASV_50198	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	Biemna	Biemna_fistulosa
ASV_50199	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_50200	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_50201	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira_minima
ASV_50202	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium_gutrula
ASV_50203	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Thalassiosirales	Stephanodiscaceae	Cyclotella	Cyclotella_litoralis
ASV_50204	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Thalassiosirales	Thalassiosiraceae	Minidiscus	Minidiscus_comicus
ASV_50205	Eukaryota	Cryptista	Cryptophyta	Cryptophyta_X	Cryptophyceae	Cryptomonadales	Hemiselmidaceae	Hemiselmis	Hemiselmis_andersenii
ASV_50206	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Prasino-Clade-9	Prasino-Clade-9_X	Prasino-Clade-9_XX	Prasino-Clade-9_XXX	Prasino-Clade-9_XXX_sp.
ASV_50207	Eukaryota	TSAR	Stramenopiles	Gyrista	NA	NA	NA	NA	NA
ASV_50208	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Prymnesiales	Chrysochromulinaceae	Chrysochromulina	Chrysochromulina_sp.
ASV_50209	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
ASV_50210	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.
ASV_50211	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Prymnesiales	Chrysochromulinaceae	Chrysochromulina	Chrysochromulina_sp.
ASV_50212	Eukaryota	TSAR	Alveolata	Apicomplexa	Coccidiomorphea	Eimeriida	Corallicolidae	NA	NA
ASV_50213	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	NA
ASV_50214	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Haslea	NA
ASV_50215	Eukaryota	TSAR	Stramenopiles	Gyrista	Dictyochophyceae	Dictyochophyceae_X	Florenciellales	Florenciella	Florenciella_sp.
ASV_50216	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	NA
ASV_50217	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_50218	Eukaryota	TSAR	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-Group-I-Clade-1	Dino-Group-I-Clade-1_X	Dino-Group-I-Clade-1_X_sp.
ASV_50219	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Blastodiniaceae	Blastodinium	NA
ASV_50220	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	NA	NA
ASV_50221	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_50222	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Pyramimonadophyceae	Pyramimonadales	Pyramimonadaceae	Pyramimonas	Pyramimonas_obovata
ASV_50223	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_50224	Eukaryota	TSAR	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-Group-I-Clade-1	Dino-Group-I-Clade-1_X	Dino-Group-I-Clade-1_X_sp.
ASV_50225	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira_cf_profunda
ASV_50226	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_50227	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Chloropicophyceae	Chloropicales	Chloropicaceae	Chloroparvula	Chloroparvula_sp._B2
ASV_50228	Eukaryota	TSAR	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-Group-I-Clade-1	Dino-Group-I-Clade-1_X	Dino-Group-I-Clade-1_X_sp.
ASV_50229	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	NA
ASV_50230	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum_sp.
ASV_50231	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.
ASV_50232	Eukaryota	TSAR	Alveolata	Ciliophora	Spirotrichea	Oligotrichida	Strombidiidae	NA	NA
ASV_50233	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	NA	NA	NA
ASV_50234	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Thalassiosirales	NA	NA	NA
ASV_50235	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Rhopalodiales	Rhopalodiaceae	Epithemia	Epithemia_pelagica
ASV_50236	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	NA	NA	NA
ASV_50237	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Thalassionematales	Thalassionemataceae	Thalassionema	Thalassionema_nitzschioides
ASV_50238	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_dayaensis
ASV_50239	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium_heterogrammum
ASV_50240	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodiniellum	Gyrodiniellum_shiwhaense
ASV_50241	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_minutum
ASV_50242	Eukaryota	TSAR	Alveolata	Ciliophora	Spirotrichea	Oligotrichida	Tontoniidae	NA	NA
ASV_50243	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium_helveticum
ASV_50244	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnoxanthella	Gymnoxanthella_radiolariae
ASV_50245	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
ASV_50246	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_50247	Eukaryota	TSAR	Stramenopiles	NA	NA	NA	NA	NA	NA
ASV_50248	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_pulchripora
ASV_50249	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
ASV_50250	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Bacillariophyceae_X	Bacillariophyceae_XX	Bacillariophyceae_XXX	Bacillariophyceae_XXX_sp.
ASV_50251	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Podolampadaceae	Podolampas	NA
ASV_50252	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_50253	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_minutum
ASV_50254	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_50255	Eukaryota	TSAR	Stramenopiles	Bigyra	Sagenista	Sagenista_X	MAST-4	MAST-4B	MAST-4B_sp.
ASV_50256	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_50257	Eukaryota	TSAR	Alveolata	Apicomplexa	Coccidiomorphea	Eimeriida	Corallicolidae	NA	NA
ASV_50258	Eukaryota	Haptista	Centroplasthelida	Centroplasthelida_X	NA	NA	NA	NA	NA
ASV_50259	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	NA	NA	NA
ASV_50260	Eukaryota	NA	NA	NA	NA	NA	NA	NA	NA
ASV_50261	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira_sp.
ASV_50262	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	NA	NA	NA
ASV_50263	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Warnowiaceae	Warnowia	Warnowia_sp.
ASV_50264	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum_sp.
ASV_50265	Eukaryota	Obazoa	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Anthozoa	NA	NA
ASV_50266	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.
ASV_50267	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_50268	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
ASV_50269	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_50270	Eukaryota	TSAR	Stramenopiles	Bigyra	Opalozoa	Nanomonadea	MAST-3	MAST-3B	MAST-3B_sp.
ASV_50271	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira_concaviuscula
ASV_50272	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_50273	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	NA
ASV_50274	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Licmophorales	Licmophoraceae	Licmophora	Licmophora_gracilis
ASV_50275	Eukaryota	TSAR	Alveolata	Ciliophora	Spirotrichea	Oligotrichida	Oligotrichida_X	Oligotrichida_XX	Oligotrichida_XX_sp.
ASV_50276	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Bacillariales	Bacillariaceae	NA	NA
ASV_50277	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_50278	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_50279	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
ASV_50280	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_50281	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_50282	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Prymnesiales	Prymnesiaceae	Haptolina	Haptolina_sp.
ASV_50283	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Trebouxiophyceae	Chlorellales	Chlorellales_X	NA	NA
ASV_50284	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
ASV_50285	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	Nitzschia_longissima
ASV_50286	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	NA	NA	NA
ASV_50287	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
ASV_50288	Eukaryota	TSAR	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-42	Dino-Group-II-Clade-42_X	Dino-Group-II-Clade-42_X_sp.
ASV_50289	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	NA	NA	NA	NA
ASV_50290	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_50291	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_50292	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
ASV_50293	Eukaryota	TSAR	Stramenopiles	Gyrista	Dictyochophyceae	Dictyochophyceae_X	NA	NA	NA
ASV_50294	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium_heterogrammum
ASV_50295	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_50296	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Thalassiosirales	Thalassiosiraceae	NA	NA
ASV_50297	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_50298	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Peridiniales_X	Bysmatrum	NA
ASV_50299	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
ASV_50300	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_50301	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Prymnesiales	Chrysochromulinaceae	Chrysochromulina	NA
ASV_50302	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	NA
ASV_50303	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Prymnesiales	Chrysochromulinaceae	Chrysochromulina	Chrysochromulina_sp.
ASV_50304	Eukaryota	TSAR	Stramenopiles	Gyrista	Raphidophyceae	Raphidophyceae_X	Raphidophyceae_XX	NA	NA
ASV_50305	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Prymnesiales	Prymnesiaceae	NA	NA
ASV_50306	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	NA	NA	NA	NA
ASV_50307	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium_heterogrammum
ASV_50308	Eukaryota	Obazoa	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Hydrozoa	Halopteris	Halopteris_diaphana
ASV_50309	Eukaryota	Archaeplastida	NA	NA	NA	NA	NA	NA	NA
ASV_50310	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_50311	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	Gymnodinium_sp.
ASV_50312	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Prymnesiales	Prymnesiaceae	Prymnesium	NA
ASV_50313	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_minutum
ASV_50314	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Prymnesiales	Prymnesiaceae	Prymnesium	NA
ASV_50315	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Kareniaceae_X	Kareniaceae_X_sp.
ASV_50316	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	Nitzschia_longissima
ASV_50317	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Thoracosphaeraceae	NA	NA
ASV_50318	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Thalassiosirales	Thalassiosiraceae	Minidiscus	Minidiscus_comicus
ASV_50319	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	Nitzschia_longissima
ASV_50320	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_50321	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_dayaensis
ASV_50322	Eukaryota	TSAR	Stramenopiles	Bigyra	Sagenista	Labyrinthulomycetes	Labyrinthulomycetes_X	Stellarchytrium	Stellarchytrium_dubum
ASV_50323	Eukaryota	Cryptista	Cryptophyta	Cryptophyta_X	Cryptophyceae	Cryptomonadales	Hemiselmidaceae	Hemiselmis	NA
ASV_50324	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Blastodiniaceae	Blastodinium	NA
ASV_50325	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Paraphysomonadales	Paraphysomonadaceae	Paraphysomonas	NA
ASV_50326	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	Biemna	Biemna_fistulosa
ASV_50327	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Prymnesiales	Chrysochromulinaceae	Chrysochromulina	Chrysochromulina_sp.
ASV_50328	Eukaryota	TSAR	Alveolata	Apicomplexa	Coccidiomorphea	Eimeriida	Corallicolidae	Corallicolla	Corallicola_sp.
ASV_50329	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_jonquieri
ASV_50330	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_50331	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Licmophorales	Licmophoraceae	Licmosphenia	Licmosphenia_peragallioides
ASV_50332	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	NA	NA	NA	NA
ASV_50333	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Cymatosirales	Cymatosiraceae	Arcocellulus	NA
ASV_50334	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira_concaviuscula
ASV_50335	Eukaryota	TSAR	Alveolata	Apicomplexa	Coccidiomorphea	Eimeriida	Corallicolidae	Corallicolidae_COR1	Corallicolidae_COR1_sp.
ASV_50336	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	Biemna	Biemna_fistulosa
ASV_50337	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
ASV_50338	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_50339	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Ochromonadales	Ochromonadales_X	Ochromonadales_XX	Ochromonadales_XX_sp.
ASV_50340	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.
ASV_50341	Eukaryota	Obazoa	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Hydrozoa	Halopteris	NA
ASV_50342	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
ASV_50343	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Prymnesiales	Chrysochromulinaceae	Chrysochromulina	NA
ASV_50344	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	Biemna	Biemna_fistulosa
ASV_50345	Eukaryota	TSAR	Alveolata	Ciliophora	Spirotrichea	Oligotrichida	Strombidiidae	Strombidium	Strombidium_triquetrum
ASV_50346	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Bacillariales	Bacillariaceae	NA	NA
ASV_50347	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Blastodiniaceae	Blastodinium	Blastodinium_crassum
ASV_50348	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Thalassiosirales	Stephanodiscaceae	Cyclotella	Cyclotella_litoralis
ASV_50349	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Blastodiniaceae	Blastodinium	Blastodinium_mangini
ASV_50350	Eukaryota	TSAR	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-Group-I-Clade-1	Dino-Group-I-Clade-1_X	Dino-Group-I-Clade-1_X_sp.
ASV_50351	Eukaryota	TSAR	Alveolata	Ciliophora	Spirotrichea	Oligotrichida	Strombidiidae	Strombidium	Strombidium_cf_basimorphum
ASV_50352	Eukaryota	TSAR	Alveolata	Ciliophora	Spirotrichea	Oligotrichida	Strombidiidae	Strombidium	Strombidium_cf_basimorphum
ASV_50353	Eukaryota	TSAR	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-37	Dino-Group-II-Clade-37_X	Dino-Group-II-Clade-37_X_sp.
ASV_50354	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_50355	Eukaryota	Archaeplastida	Picozoa	Picozoa_X	Picozoa_XX	Picozoa_XXX	Picozoa_XXXX	Picozoa_XXXXX	Picozoa_XXXXX_sp.
ASV_50356	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Surirellales	Surirellaceae	Surirella	NA
ASV_50357	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira_concaviuscula
ASV_50358	Eukaryota	NA	NA	NA	NA	NA	NA	NA	NA
ASV_50359	Eukaryota	Obazoa	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Anthozoa	Diploria	Diploria_labyrinthiformis
ASV_50360	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_minutum
ASV_50361	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia_galaxiae
ASV_50362	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_50363	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
ASV_50364	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Thalassiosirales	Stephanodiscaceae	Cyclotella	Cyclotella_litoralis
ASV_50365	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	NA	NA	NA	NA
ASV_50366	Eukaryota	Cryptista	Cryptophyta	Cryptophyta_X	Cryptophyceae	Cryptomonadales	Cryptomonadales_X	Proteomonas	Proteomonas_sp.
ASV_50367	Eukaryota	TSAR	Alveolata	Ciliophora	Spirotrichea	Oligotrichida	Strombidiidae	NA	NA
ASV_50368	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	Biemna	Biemna_fistulosa
ASV_50369	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_50370	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
ASV_50371	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Warnowiaceae	NA	NA
ASV_50372	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Thalassiosirales	NA	NA	NA
ASV_50373	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Thalassiosirales	Thalassiosiraceae	Minidiscus	Minidiscus_comicus
ASV_50374	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Prymnesiales	Chrysochromulinaceae	Chrysochromulina	NA
ASV_50375	Eukaryota	TSAR	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	NA	NA	NA
ASV_50376	Eukaryota	TSAR	Alveolata	Ciliophora	Spirotrichea	Oligotrichida	Strombidiidae	Parallelostrombidium	NA
ASV_50377	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	Demospongiae_X	Demospongiae_X_sp.
ASV_50378	Eukaryota	TSAR	Stramenopiles	Gyrista	Dictyochophyceae	Dictyochophyceae_X	Florenciellales	Pseudochattonella	Pseudochattonella_sp.
ASV_50379	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Blastodiniaceae	Blastodinium	Blastodinium_contortum
ASV_50380	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	NA
ASV_50381	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	NA	NA
ASV_50382	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Licmophorales	Licmophoraceae	Licmophora	Licmophora_remulus
ASV_50383	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	NA	NA	NA	NA
ASV_50384	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	NA
ASV_50385	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa_nei/rotundata
ASV_50386	Eukaryota	TSAR	Stramenopiles	Gyrista	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Dactyliosolen	Dactyliosolen_blavyanus
ASV_50387	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_dayaensis
ASV_50388	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	Nitzschia_palea
