	Domain	Supergroup	Division	Subdivision	Class	Order	Family	Genus	Species
ASV_18566	Bacteria	PVC	Planctomycetes	Planctomycetes_X	NA	NA	NA	NA	NA
ASV_18567	Bacteria	CCD	Chloroflexi	Chloroflexi_X	Anaerolineae	NA	NA	NA	NA
ASV_18568	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	Rhizobiales	NA	NA	NA
ASV_18569	Bacteria	Terrabacteria	Actinobacteria	Actinobacteria_X	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996_marine_group	Sva0996_marine_group_sp.
ASV_18570	Bacteria	PANNAM	NA	NA	NA	NA	NA	NA	NA
ASV_18571	Bacteria	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18572	Bacteria	PVC	Planctomycetes	Planctomycetes_X	Phycisphaerae	MSBL9	SG84	SG84_X	SG84_X_sp.
ASV_18573	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	NA	NA	NA	NA	NA
ASV_18574	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	NA	NA	NA	NA
ASV_18575	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Deltaproteobacteria	NA	NA	NA	NA
ASV_18576	Bacteria	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18577	Bacteria	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18578	Bacteria	PVC	Planctomycetes	Planctomycetes_X	Planctomycetacia	Pirellulales	Pirellulaceae	Blastopirellula	Blastopirellula_sp.
ASV_18579	Bacteria	CCD	Patescibacteria	Patescibacteria_X	NA	NA	NA	NA	NA
ASV_18580	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	NA	NA	NA	NA
ASV_18581	Bacteria	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18582	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	NA	NA	NA	NA
ASV_18583	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA
ASV_18584	Bacteria	PANNAM	NA	NA	NA	NA	NA	NA	NA
ASV_18585	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	NA	NA	NA	NA
ASV_18586	Bacteria	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18587	Bacteria	PANNAM	NA	NA	NA	NA	NA	NA	NA
ASV_18588	Bacteria	CMS	Cyanobacteria	Cyanobacteria_X	Cyanophyceae	Chroococcales	Chroococcales_X	Aphanocapsa	Aphanocapsa_feldmannii
ASV_18589	Bacteria	PVC	Planctomycetes	Planctomycetes_X	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Urania1B19_marine_sediment_group	Urania1B19_marine_sediment_group_sp.
ASV_18590	Bacteria	PANNAM	NA	NA	NA	NA	NA	NA	NA
ASV_18591	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	NA	NA	NA	NA	NA
ASV_18592	NA	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18593	Bacteria	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18594	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA
ASV_18595	Bacteria	PVC	Planctomycetes	Planctomycetes_X	Planctomycetacia	Pirellulales	Pirellulaceae	Rhodopirellula	Rhodopirellula_sp.
ASV_18596	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA	NA
ASV_18597	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	NA	NA	NA	NA
ASV_18598	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
ASV_18599	Bacteria	PVC	Planctomycetes	Planctomycetes_X	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	NA	NA
ASV_18600	Bacteria	CCD	Patescibacteria	Patescibacteria_X	Gracilibacteria	JGI_0000069P22	JGI_0000069P22_X	JGI_0000069P22_XX	JGI_0000069P22_XX_sp.
ASV_18601	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	NA	NA	NA	NA	NA
ASV_18602	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Cellvibrionales	Halieaceae	NA	NA
ASV_18603	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Cytophagales	NA	NA	NA
ASV_18604	NA	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18605	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	NA	NA	NA	NA
ASV_18606	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	NA	NA	NA	NA
ASV_18607	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	NA	NA	NA	NA	NA
ASV_18608	Bacteria	PVC	Verrucomicrobia	Verrucomicrobia_X	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Pedosphaeraceae_X	Pedosphaeraceae_X_sp.
ASV_18609	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
ASV_18610	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	NA	NA	NA	NA
ASV_18611	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Deltaproteobacteria	NA	NA	NA	NA
ASV_18612	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Deltaproteobacteria	Myxococcales	NA	NA	NA
ASV_18613	Bacteria	CMS	Cyanobacteria	Cyanobacteria_X	Cyanophyceae	NA	NA	NA	NA
ASV_18614	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	NA	NA	NA
ASV_18615	Bacteria	PVC	Planctomycetes	Planctomycetes_X	Planctomycetacia	NA	NA	NA	NA
ASV_18616	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	NA	NA	NA	NA
ASV_18617	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Arenicellales	Arenicellaceae	Arenicellaceae_X	Arenicellaceae_X_sp.
ASV_18618	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio_sp.
ASV_18619	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	NA	NA	NA	NA	NA
ASV_18620	Eukaryota:plas	TSAR:plas	Stramenopiles:plas	Gyrista:plas	Bacillariophyceae:plas	NA	NA	NA	NA
ASV_18621	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Deltaproteobacteria	Desulfarculales	Desulfarculaceae	Desulfarculaceae_X	Desulfarculaceae_X_sp.
ASV_18622	Bacteria	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18623	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	NA	NA	NA	NA
ASV_18624	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	NA	NA	NA	NA
ASV_18625	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Deltaproteobacteria	NA	NA	NA	NA
ASV_18626	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	OM27_clade_sp.
ASV_18627	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	NA	NA	NA	NA
ASV_18628	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	NA	NA	NA	NA
ASV_18629	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Oceanospirillales	NA	NA	NA
ASV_18630	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	NA	NA	NA	NA
ASV_18631	Bacteria	PVC	Planctomycetes	Planctomycetes_X	Planctomycetacia	NA	NA	NA	NA
ASV_18632	Bacteria	PVC	Verrucomicrobia	Verrucomicrobia_X	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Haloferula	Haloferula_sp.
ASV_18633	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Deltaproteobacteria	NA	NA	NA	NA
ASV_18634	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	NA	NA	NA	NA	NA
ASV_18635	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	NA	NA	NA	NA	NA
ASV_18636	Bacteria	PVC	Chlamydiae	Chlamydiae_X	Chlamydiae_XX	Chlamydiales	NA	NA	NA
ASV_18637	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	NA	NA	NA	NA	NA
ASV_18638	Bacteria	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18639	Eukaryota:plas	TSAR:plas	Stramenopiles:plas	Gyrista:plas	Mediophyceae:plas	NA	NA	NA	NA
ASV_18640	NA	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18641	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	Micavibrionales	Micavibrionales_X	Micavibrionales_XX	Micavibrionales_XX_sp.
ASV_18642	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA	NA
ASV_18643	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	Rhodovibrionales	Kiloniellaceae	Kiloniellaceae_X	Kiloniellaceae_X_sp.
ASV_18644	Bacteria	Terrabacteria	Actinobacteria	Actinobacteria_X	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996_marine_group	Sva0996_marine_group_sp.
ASV_18645	Bacteria	PVC	Planctomycetes	Planctomycetes_X	Planctomycetacia	Planctomycetales	Planctomycetales_X	Planctomycetales_XX	Planctomycetales_XX_sp.
ASV_18646	Bacteria	PVC	Planctomycetes	Planctomycetes_X	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	NA	NA
ASV_18647	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Cytophagales	NA	NA	NA
ASV_18648	Bacteria	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18649	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Deltaproteobacteria	NA	NA	NA	NA
ASV_18650	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	NA	NA	NA	NA
ASV_18651	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
ASV_18652	Eukaryota:plas	Archaeplastida:plas	Streptophyta:plas	Streptophyta_X:plas	Embryophyceae:plas	Embryophyceae_X:plas	Embryophyceae_XX:plas	NA	NA
ASV_18653	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	ATs259	ATs259_X	ATs259_XX	ATs259_XX_sp.
ASV_18654	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc_sp.
ASV_18655	Bacteria	Terrabacteria	NA	NA	NA	NA	NA	NA	NA
ASV_18656	Bacteria	CMS	Cyanobacteria	Cyanobacteria_X	Cyanophyceae	Synechococcales	Cyanobiaceae	Cyanobium_PCC6307	Cyanobium_PCC6307_sp.
ASV_18657	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_7	Prevotella_7_sp.
ASV_18658	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Chitinophagales	Chitinophagaceae	NA	NA
ASV_18659	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus_sp.
ASV_18660	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Deltaproteobacteria	RCP254	RCP254_X	RCP254_XX	RCP254_XX_sp.
ASV_18661	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Ignavibacteria	Ignavibacteriales	PHOSHE36	PHOSHE36_X	PHOSHE36_X_sp.
ASV_18662	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_18663	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_18664	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Deltaproteobacteria	NA	NA	NA	NA
ASV_18665	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_sp.
ASV_18666	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ib	Clade_Ib_sp.
ASV_18667	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA	NA
ASV_18668	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Flavobacteriales	NS7_marine_group	NS7_marine_group_X	NS7_marine_group_X_sp.
ASV_18669	Archaea	Methanoteca	Euryarchaeota	Euryarchaeota_X	Thermoplasmata	NA	NA	NA	NA
ASV_18670	Bacteria	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18671	Bacteria	Terrabacteria	NA	NA	NA	NA	NA	NA	NA
ASV_18672	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Loktanella	Loktanella_sp.
ASV_18673	Bacteria	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18674	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ib	Clade_Ib_sp.
ASV_18675	Bacteria	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18676	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	NA	NA	NA	NA
ASV_18677	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	NA	NA	NA
ASV_18678	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	NA	NA	NA	NA
ASV_18679	Eukaryota:plas	TSAR:plas	Stramenopiles:plas	Gyrista:plas	Bacillariophyceae:plas	Naviculales:plas	NA	NA	NA
ASV_18680	NA	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18681	Bacteria	Terrabacteria	Actinobacteria	Actinobacteria_X	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Candidatus_Actinomarina	Candidatus_Actinomarina_sp.
ASV_18682	NA	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18683	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	NA	NA	NA	NA
ASV_18684	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Deltaproteobacteria	NA	NA	NA	NA
ASV_18685	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	NA	NA	NA	NA	NA
ASV_18686	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	NA	NA	NA	NA
ASV_18687	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Deltaproteobacteria	NA	NA	NA	NA
ASV_18688	Bacteria	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18689	Eukaryota	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18690	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Diplorickettsiaceae_X	Diplorickettsiaceae_X_sp.
ASV_18691	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Cytophagales	Amoebophilaceae	NA	NA
ASV_18692	Bacteria	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18693	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA
ASV_18694	Bacteria	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18695	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	NA	NA	NA	NA	NA
ASV_18696	Eukaryota:mito	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18697	Bacteria	CCD	Chloroflexi	Chloroflexi_X	Anaerolineae	RBG13549	RBG13549_X	RBG13549_XX	RBG13549_XX_sp.
ASV_18698	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	NA	NA	NA	NA
ASV_18699	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	NA	NA	NA	NA	NA
ASV_18700	Bacteria	Terrabacteria	Actinobacteria	Actinobacteria_X	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacteraceae_X	Ilumatobacteraceae_X_sp.
ASV_18701	NA	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18702	Bacteria	Gracilicutes	Dependentiae	Dependentiae_X	Babeliae	Babeliales	UBA12409	UBA12409_X	UBA12409_X_sp.
ASV_18703	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	NA	NA	NA	NA	NA
ASV_18704	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	NA	NA	NA	NA	NA
ASV_18705	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Clostridiaceae_1	NA	NA
ASV_18706	NA	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18707	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	NA	NA	NA	NA
ASV_18708	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Peptostreptococcaceae	NA	NA
ASV_18709	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Clostridiaceae_1	NA	NA
ASV_18710	Bacteria	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18711	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
ASV_18712	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Deltaproteobacteria	NA	NA	NA	NA
ASV_18713	Bacteria	Terrabacteria	NA	NA	NA	NA	NA	NA	NA
ASV_18714	Bacteria	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18715	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Clostridiaceae_1	NA	NA
ASV_18716	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	NA	NA	NA	NA
ASV_18717	Eukaryota:plas	TSAR:plas	Stramenopiles:plas	Gyrista:plas	NA	NA	NA	NA	NA
ASV_18718	Eukaryota	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18719	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	NA	NA	NA
ASV_18720	Eukaryota:plas	Archaeplastida:plas	Chlorophyta:plas	Chlorophyta_X:plas	Chloropicophyceae:plas	Chloropicales:plas	Chloropicaceae:plas	Chloroparvula:plas	Chloroparvula_B2_sp.:plas
ASV_18721	Bacteria	PVC	Planctomycetes	Planctomycetes_X	NA	NA	NA	NA	NA
ASV_18722	Eukaryota:plas	TSAR:plas	Stramenopiles:plas	Gyrista:plas	Pelagophyceae:plas	Pelagomonadales:plas	Pelagomonadaceae:plas	NA	NA
ASV_18723	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	NA	NA	NA	NA	NA
ASV_18724	Bacteria	Gracilicutes	Dependentiae	Dependentiae_X	Babeliae	Babeliales	UBA12409	UBA12409_X	UBA12409_X_sp.
ASV_18725	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	Rhodovibrionales	Kiloniellaceae	Kiloniellaceae_X	Kiloniellaceae_X_sp.
ASV_18726	Bacteria	PVC	Planctomycetes	Planctomycetes_X	Phycisphaerae	NA	NA	NA	NA
ASV_18727	Bacteria	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18728	Bacteria	PVC	Planctomycetes	Planctomycetes_X	Planctomycetacia	Pirellulales	Pirellulaceae	Rhodopirellula	Rhodopirellula_sp.
ASV_18729	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_18730	Bacteria	PVC	Planctomycetes	Planctomycetes_X	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	Rubinisphaera	Rubinisphaera_sp.
ASV_18731	Bacteria	PANNAM	Acidobacteria	Acidobacteria_X	Acidobacteriia	Solibacterales	Solibacteraceae_(Subgroup_3)	Bryobacter	Bryobacter_sp.
ASV_18732	Bacteria	Gracilicutes	Dependentiae	Dependentiae_X	Babeliae	Babeliales	NA	NA	NA
ASV_18733	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	OM27_clade_sp.
ASV_18734	Bacteria	PANNAM	Acidobacteria	Acidobacteria_X	Subgroup_6	Unknown_Order	Unknown_Order_X	Vicinamibacter	Vicinamibacter_sp.
ASV_18735	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	NA	NA	NA	NA
ASV_18736	Bacteria	CMS	Cyanobacteria	Cyanobacteria_X	Cyanophyceae	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313	Prochlorococcus_MIT9313_sp.
ASV_18737	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_sp.
ASV_18738	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	NA	NA	NA	NA	NA
ASV_18739	Bacteria	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18740	Eukaryota:plas	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18741	Bacteria	PANNAM	Nitrospirae	Nitrospirae_X	Nitrospirae_XX	Nitrospirales	Nitrospiraceae	Nitrospira	Nitrospira_sp.
ASV_18742	NA	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18743	Bacteria	PVC	Planctomycetes	Planctomycetes_X	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_X	Gemmataceae_X_sp.
ASV_18744	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Deltaproteobacteria	NA	NA	NA	NA
ASV_18745	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	NA	NA	NA	NA	NA
ASV_18746	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Yangia	Yangia_sp.
ASV_18747	Bacteria	CMS	Cyanobacteria	Cyanobacteria_X	Cyanophyceae	Synechococcales	Cyanobiaceae	Synechococcus_CC9902	Synechococcus_CC9902_sp.
ASV_18748	Bacteria	PVC	Planctomycetes	Planctomycetes_X	Planctomycetacia	Pirellulales	Pirellulaceae	Blastopirellula	Blastopirellula_sp.
ASV_18749	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	NA	NA	NA	NA	NA
ASV_18750	Bacteria	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18751	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	Parvibaculales	OCS116_clade	OCS116_clade_X	OCS116_clade_X_sp.
ASV_18752	Bacteria	PVC	Planctomycetes	Planctomycetes_X	NA	NA	NA	NA	NA
ASV_18753	Bacteria	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18754	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Deltaproteobacteria	Myxococcales	NA	NA	NA
ASV_18755	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Deltaproteobacteria	NA	NA	NA	NA
ASV_18756	Bacteria	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18757	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Cytophagales	Cyclobacteriaceae	Fulvivirga	Fulvivirga_sp.
ASV_18758	NA	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18759	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto_7	Clostridium_sensu_stricto_7_sp.
ASV_18760	NA	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18761	Bacteria	Terrabacteria	Actinobacteria	Actinobacteria_X	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Candidatus_Actinomarina	Candidatus_Actinomarina_sp.
ASV_18762	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	NA	NA	NA	NA
ASV_18763	NA	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18764	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sandaracinus	Sandaracinus_sp.
ASV_18765	Bacteria	PANNAM	Acidobacteria	Acidobacteria_X	Acidobacteriia	Solibacterales	Solibacteraceae_(Subgroup_3)	Bryobacter	Bryobacter_sp.
ASV_18766	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	KI89A_clade	KI89A_clade_X	KI89A_clade_XX	KI89A_clade_XX_sp.
ASV_18767	Eukaryota:plas	TSAR:plas	Stramenopiles:plas	Gyrista:plas	NA	NA	NA	NA	NA
ASV_18768	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Cytophagales	NA	NA	NA
ASV_18769	Bacteria	PVC	Planctomycetes	Planctomycetes_X	Planctomycetacia	NA	NA	NA	NA
ASV_18770	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Clostridiaceae_1	NA	NA
ASV_18771	NA	NA	NA	NA	NA	NA	NA	NA	NA
ASV_18772	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	NA	NA	NA	NA
ASV_18773	Bacteria	PVC	Planctomycetes	Planctomycetes_X	Planctomycetacia	Pirellulales	Pirellulaceae	NA	NA
ASV_18774	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ib	Clade_Ib_sp.
ASV_18775	Eukaryota:plas	Haptista:plas	Haptophyta:plas	Haptophyta_X:plas	Prymnesiophyceae:plas	Prymnesiales:plas	NA	NA	NA
ASV_18776	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	SAR86_clade	SAR86_clade_X	SAR86_clade_XX	SAR86_clade_XX_sp.
ASV_18777	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	NA	NA	NA	NA
ASV_18778	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	Rhizobiales	NA	NA	NA
ASV_18779	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ib	Clade_Ib_sp.
ASV_18780	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	NA	NA	NA	NA
ASV_18781	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Cellvibrionales	NA	NA	NA
ASV_18782	Bacteria	PVC	Planctomycetes	Planctomycetes_X	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Urania1B19_marine_sediment_group	Urania1B19_marine_sediment_group_sp.
ASV_18783	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	Spongiibacteraceae_X	Spongiibacteraceae_X_sp.
ASV_18784	Bacteria	PANNAM	NA	NA	NA	NA	NA	NA	NA
